0.019608,0.019608,0.021491
0.019608,0.039216,-0.039059
0.019608,0.058824,0.003801
0.019608,0.078431,0.031272
0.019608,0.098039,0.006798
0.019608,0.117647,-0.007598
0.019608,0.137255,0.021936
0.019608,0.156863,0.053615
0.019608,0.176471,0.008459
0.019608,0.196078,0.014374
0.019608,0.215686,-0.013472
0.019608,0.235294,-0.052528
0.019608,0.254902,0.021913
0.019608,0.274510,0.023614
0.019608,0.294118,-0.038887
0.019608,0.313725,0.003148
0.019608,0.333333,-0.000375
0.019608,0.352941,0.035745
0.019608,0.372549,0.020411
0.019608,0.392157,-0.034164
0.019608,0.411765,-0.041038
0.019608,0.431373,-0.032801
0.019608,0.450980,-0.004117
0.019608,0.470588,0.025613
0.019608,0.490196,-0.003878
0.019608,0.509804,0.010358
0.019608,0.529412,-0.021374
0.019608,0.549020,-0.043585
0.019608,0.568627,0.037724
0.019608,0.588235,0.016821
0.019608,0.607843,-0.032244
0.019608,0.627451,0.005161
0.019608,0.647059,0.030894
0.019608,0.666667,0.030398
0.019608,0.686275,-0.011619
0.019608,0.705882,-0.001276
0.019608,0.725490,0.024649
0.019608,0.745098,-0.012638
0.019608,0.764706,0.024164
0.019608,0.784314,0.014140
0.019608,0.803922,-0.047410
0.019608,0.823529,0.032993
0.019608,0.843137,-0.006807
0.019608,0.862745,0.017567
0.019608,0.882353,-0.007699
0.019608,0.901961,0.017441
0.019608,0.921569,0.008177
0.019608,0.941176,0.000141
0.019608,0.960784,-0.007467
0.019608,0.980392,0.009320
0.039216,0.019608,-0.041512
0.039216,0.039216,0.035278
0.039216,0.058824,-0.030435
0.039216,0.078431,0.015894
0.039216,0.098039,-0.003322
0.039216,0.117647,-0.021857
0.039216,0.137255,-0.024614
0.039216,0.156863,0.004698
0.039216,0.176471,0.012602
0.039216,0.196078,0.005123
0.039216,0.215686,0.009527
0.039216,0.235294,-0.021365
0.039216,0.254902,-0.028592
0.039216,0.274510,-0.026356
0.039216,0.294118,0.002958
0.039216,0.313725,0.005770
0.039216,0.333333,0.038900
0.039216,0.352941,-0.005219
0.039216,0.372549,0.034933
0.039216,0.392157,0.012752
0.039216,0.411765,-0.004443
0.039216,0.431373,0.011814
0.039216,0.450980,-0.013702
0.039216,0.470588,-0.016493
0.039216,0.490196,-0.004563
0.039216,0.509804,0.006670
0.039216,0.529412,0.005180
0.039216,0.549020,0.026375
0.039216,0.568627,0.003056
0.039216,0.588235,-0.018029
0.039216,0.607843,-0.024329
0.039216,0.627451,0.039780
0.039216,0.647059,0.025403
0.039216,0.666667,0.007982
0.039216,0.686275,-0.005478
0.039216,0.705882,-0.021508
0.039216,0.725490,0.009197
0.039216,0.745098,-0.019544
0.039216,0.764706,0.005979
0.039216,0.784314,-0.016807
0.039216,0.803922,-0.017495
0.039216,0.823529,0.009739
0.039216,0.843137,0.002099
0.039216,0.862745,0.022782
0.039216,0.882353,0.002602
0.039216,0.901961,-0.038718
0.039216,0.921569,-0.013489
0.039216,0.941176,-0.019973
0.039216,0.960784,-0.014651
0.039216,0.980392,-0.018275
0.058824,0.019608,-0.009989
0.058824,0.039216,0.033372
0.058824,0.058824,-0.021370
0.058824,0.078431,0.010179
0.058824,0.098039,0.017479
0.058824,0.117647,0.005970
0.058824,0.137255,0.010556
0.058824,0.156863,0.010080
0.058824,0.176471,0.009040
0.058824,0.196078,-0.032696
0.058824,0.215686,0.015026
0.058824,0.235294,0.015049
0.058824,0.254902,0.020866
0.058824,0.274510,0.014062
0.058824,0.294118,0.001713
0.058824,0.313725,0.018622
0.058824,0.333333,-0.018450
0.058824,0.352941,0.037142
0.058824,0.372549,-0.034799
0.058824,0.392157,-0.002253
0.058824,0.411765,-0.009358
0.058824,0.431373,-0.020641
0.058824,0.450980,0.012375
0.058824,0.470588,0.009770
0.058824,0.490196,0.021272
0.058824,0.509804,-0.013752
0.058824,0.529412,-0.010865
0.058824,0.549020,0.004905
0.058824,0.568627,-0.026886
0.058824,0.588235,0.042579
0.058824,0.607843,0.006852
0.058824,0.627451,0.017170
0.058824,0.647059,-0.002451
0.058824,0.666667,0.020911
0.058824,0.686275,0.034051
0.058824,0.705882,0.010987
0.058824,0.725490,-0.000458
0.058824,0.745098,-0.018137
0.058824,0.764706,-0.008258
0.058824,0.784314,0.021576
0.058824,0.803922,0.036010
0.058824,0.823529,-0.040964
0.058824,0.843137,-0.009032
0.058824,0.862745,-0.009909
0.058824,0.882353,0.001632
0.058824,0.901961,0.030448
0.058824,0.921569,0.015233
0.058824,0.941176,0.000652
0.058824,0.960784,0.011033
0.058824,0.980392,0.023167
0.078431,0.019608,0.006122
0.078431,0.039216,-0.013027
0.078431,0.058824,-0.003284
0.078431,0.078431,-0.050325
0.078431,0.098039,0.044144
0.078431,0.117647,-0.006420
0.078431,0.137255,0.017583
0.078431,0.156863,0.001280
0.078431,0.176471,0.013402
0.078431,0.196078,-0.026808
0.078431,0.215686,0.007177
0.078431,0.235294,-0.022833
0.078431,0.254902,0.003856
0.078431,0.274510,-0.025411
0.078431,0.294118,0.025460
0.078431,0.313725,-0.030854
0.078431,0.333333,0.000588
0.078431,0.352941,-0.042221
0.078431,0.372549,0.007169
0.078431,0.392157,0.030664
0.078431,0.411765,0.002577
0.078431,0.431373,0.009505
0.078431,0.450980,0.022000
0.078431,0.470588,0.006635
0.078431,0.490196,-0.030142
0.078431,0.509804,0.028913
0.078431,0.529412,0.001359
0.078431,0.549020,0.032878
0.078431,0.568627,-0.046375
0.078431,0.588235,-0.025910
0.078431,0.607843,-0.039875
0.078431,0.627451,0.007988
0.078431,0.647059,-0.022427
0.078431,0.666667,-0.011731
0.078431,0.686275,-0.013111
0.078431,0.705882,0.005588
0.078431,0.725490,-0.007465
0.078431,0.745098,-0.018655
0.078431,0.764706,-0.001005
0.078431,0.784314,-0.003311
0.078431,0.803922,0.039186
0.078431,0.823529,0.011903
0.078431,0.843137,-0.068935
0.078431,0.862745,0.011123
0.078431,0.882353,0.022002
0.078431,0.901961,0.019487
0.078431,0.921569,0.005383
0.078431,0.941176,0.007939
0.078431,0.960784,-0.010388
0.078431,0.980392,0.024468
0.098039,0.019608,0.012214
0.098039,0.039216,-0.030838
0.098039,0.058824,0.006103
0.098039,0.078431,-0.021828
0.098039,0.098039,-0.023284
0.098039,0.117647,-0.019811
0.098039,0.137255,-0.060411
0.098039,0.156863,0.042839
0.098039,0.176471,0.027092
0.098039,0.196078,0.018198
0.098039,0.215686,-0.012129
0.098039,0.235294,-0.008255
0.098039,0.254902,0.015650
0.098039,0.274510,0.022083
0.098039,0.294118,-0.000235
0.098039,0.313725,-0.011675
0.098039,0.333333,0.019964
0.098039,0.352941,0.005520
0.098039,0.372549,-0.005150
0.098039,0.392157,-0.020616
0.098039,0.411765,-0.026425
0.098039,0.431373,0.053114
0.098039,0.450980,0.049966
0.098039,0.470588,-0.009510
0.098039,0.490196,0.030257
0.098039,0.509804,-0.006797
0.098039,0.529412,0.038306
0.098039,0.549020,-0.034730
0.098039,0.568627,-0.007449
0.098039,0.588235,0.008437
0.098039,0.607843,0.004302
0.098039,0.627451,-0.027560
0.098039,0.647059,-0.017565
0.098039,0.666667,-0.028701
0.098039,0.686275,0.009327
0.098039,0.705882,0.063495
0.098039,0.725490,0.043690
0.098039,0.745098,0.021763
0.098039,0.764706,0.001474
0.098039,0.784314,-0.018717
0.098039,0.803922,0.002033
0.098039,0.823529,-0.000042
0.098039,0.843137,0.006937
0.098039,0.862745,0.015969
0.098039,0.882353,-0.008352
0.098039,0.901961,0.030934
0.098039,0.921569,-0.001398
0.098039,0.941176,-0.007179
0.098039,0.960784,-0.021249
0.098039,0.980392,-0.012643
0.117647,0.019608,0.002420
0.117647,0.039216,0.052471
0.117647,0.058824,-0.070847
0.117647,0.078431,-0.037885
0.117647,0.098039,0.010673
0.117647,0.117647,-0.024458
0.117647,0.137255,0.000554
0.117647,0.156863,-0.027322
0.117647,0.176471,0.014675
0.117647,0.196078,-0.028263
0.117647,0.215686,-0.002677
0.117647,0.235294,-0.013813
0.117647,0.254902,0.007909
0.117647,0.274510,0.014454
0.117647,0.294118,0.026967
0.117647,0.313725,-0.036319
0.117647,0.333333,0.037547
0.117647,0.352941,0.032065
0.117647,0.372549,-0.047123
0.117647,0.392157,0.012465
0.117647,0.411765,0.013712
0.117647,0.431373,0.040953
0.117647,0.450980,-0.004166
0.117647,0.470588,-0.007999
0.117647,0.490196,-0.019841
0.117647,0.509804,-0.005809
0.117647,0.529412,-0.013259
0.117647,0.549020,-0.002430
0.117647,0.568627,0.014258
0.117647,0.588235,0.017384
0.117647,0.607843,0.006885
0.117647,0.627451,-0.011823
0.117647,0.647059,0.003585
0.117647,0.666667,-0.051602
0.117647,0.686275,0.094840
0.117647,0.705882,0.010746
0.117647,0.725490,-0.009617
0.117647,0.745098,0.007858
0.117647,0.764706,-0.008656
0.117647,0.784314,-0.008501
0.117647,0.803922,-0.005251
0.117647,0.823529,0.012188
0.117647,0.843137,-0.009627
0.117647,0.862745,-0.005954
0.117647,0.882353,-0.017474
0.117647,0.901961,-0.016048
0.117647,0.921569,-0.013192
0.117647,0.941176,-0.041400
0.117647,0.960784,0.012726
0.117647,0.980392,0.018001
0.137255,0.019608,0.006126
0.137255,0.039216,0.040863
0.137255,0.058824,0.034249
0.137255,0.078431,-0.042444
0.137255,0.098039,0.008051
0.137255,0.117647,-0.029764
0.137255,0.137255,0.021682
0.137255,0.156863,-0.004745
0.137255,0.176471,0.000567
0.137255,0.196078,0.021068
0.137255,0.215686,0.036142
0.137255,0.235294,-0.008009
0.137255,0.254902,0.046260
0.137255,0.274510,0.003753
0.137255,0.294118,-0.031047
0.137255,0.313725,0.012571
0.137255,0.333333,0.007725
0.137255,0.352941,0.009035
0.137255,0.372549,0.075387
0.137255,0.392157,0.020056
0.137255,0.411765,-0.031125
0.137255,0.431373,0.023166
0.137255,0.450980,0.007460
0.137255,0.470588,0.012250
0.137255,0.490196,-0.001700
0.137255,0.509804,0.015685
0.137255,0.529412,-0.013847
0.137255,0.549020,0.011716
0.137255,0.568627,0.001064
0.137255,0.588235,0.007118
0.137255,0.607843,-0.014977
0.137255,0.627451,-0.033445
0.137255,0.647059,-0.006666
0.137255,0.666667,-0.008056
0.137255,0.686275,0.017270
0.137255,0.705882,-0.020947
0.137255,0.725490,-0.005130
0.137255,0.745098,-0.060429
0.137255,0.764706,0.048123
0.137255,0.784314,-0.007322
0.137255,0.803922,-0.052256
0.137255,0.823529,-0.014416
0.137255,0.843137,0.016951
0.137255,0.862745,-0.007089
0.137255,0.882353,-0.008596
0.137255,0.901961,-0.017145
0.137255,0.921569,-0.010268
0.137255,0.941176,0.001406
0.137255,0.960784,0.026553
0.137255,0.980392,-0.008473
0.156863,0.019608,0.021365
0.156863,0.039216,0.032016
0.156863,0.058824,0.027104
0.156863,0.078431,-0.029763
0.156863,0.098039,-0.012284
0.156863,0.117647,0.041883
0.156863,0.137255,-0.021101
0.156863,0.156863,-0.029698
0.156863,0.176471,-0.016813
0.156863,0.196078,-0.030929
0.156863,0.215686,-0.022072
0.156863,0.235294,-0.011495
0.156863,0.254902,0.021046
0.156863,0.274510,0.002913
0.156863,0.294118,0.007333
0.156863,0.313725,-0.006966
0.156863,0.333333,0.011535
0.156863,0.352941,0.007129
0.156863,0.372549,-0.005855
0.156863,0.392157,-0.042099
0.156863,0.411765,0.048235
