row,col,value
1140,1140,1.108766e+00
1141,1141,1.111419e+00
1142,1142,1.114072e+00
1143,1143,1.116724e+00
1144,1144,1.119377e+00
1145,1145,1.122030e+00
1146,1146,1.124683e+00
1147,1147,1.127336e+00
1148,1148,1.129988e+00
1149,1149,1.132641e+00
1150,1150,1.002768e+00
1151,1151,1.005536e+00
1152,1152,1.008304e+00
1153,1153,1.011073e+00
1154,1154,1.013841e+00
1155,1155,1.016609e+00
1156,1156,1.019377e+00
1157,1157,1.022145e+00
1158,1158,1.024913e+00
1159,1159,1.027682e+00
1160,1160,1.030450e+00
1161,1161,1.033218e+00
1162,1162,1.035986e+00
1163,1163,1.038754e+00
1164,1164,1.041522e+00
1165,1165,1.044291e+00
1166,1166,1.047059e+00
1167,1167,1.049827e+00
1168,1168,1.052595e+00
1169,1169,1.055363e+00
1170,1170,1.058131e+00
1171,1171,1.060900e+00
1172,1172,1.063668e+00
1173,1173,1.066436e+00
1174,1174,1.069204e+00
1175,1175,1.071972e+00
1176,1176,1.074740e+00
1177,1177,1.077509e+00
1178,1178,1.080277e+00
1179,1179,1.083045e+00
1180,1180,1.085813e+00
1181,1181,1.088581e+00
1182,1182,1.091349e+00
1183,1183,1.094118e+00
1184,1184,1.096886e+00
1185,1185,1.099654e+00
1186,1186,1.102422e+00
1187,1187,1.105190e+00
1188,1188,1.107958e+00
1189,1189,1.110727e+00
1190,1190,1.113495e+00
1191,1191,1.116263e+00
1192,1192,1.119031e+00
1193,1193,1.121799e+00
1194,1194,1.124567e+00
1195,1195,1.127336e+00
1196,1196,1.130104e+00
1197,1197,1.132872e+00
1198,1198,1.135640e+00
1199,1199,1.138408e+00
1200,1200,1.002884e+00
1201,1201,1.005767e+00
1202,1202,1.008651e+00
1203,1203,1.011534e+00
1204,1204,1.014418e+00
1205,1205,1.017301e+00
1206,1206,1.020185e+00
1207,1207,1.023068e+00
1208,1208,1.025952e+00
1209,1209,1.028835e+00
1210,1210,1.031719e+00
1211,1211,1.034602e+00
1212,1212,1.037486e+00
1213,1213,1.040369e+00
1214,1214,1.043253e+00
1215,1215,1.046136e+00
1216,1216,1.049020e+00
1217,1217,1.051903e+00
1218,1218,1.054787e+00
1219,1219,1.057670e+00
1220,1220,1.060554e+00
1221,1221,1.063437e+00
1222,1222,1.066321e+00
1223,1223,1.069204e+00
1224,1224,1.072088e+00
1225,1225,1.074971e+00
1226,1226,1.077855e+00
1227,1227,1.080738e+00
1228,1228,1.083622e+00
1229,1229,1.086505e+00
1230,1230,1.089389e+00
1231,1231,1.092272e+00
1232,1232,1.095156e+00
1233,1233,1.098039e+00
1234,1234,1.100923e+00
1235,1235,1.103806e+00
1236,1236,1.106690e+00
1237,1237,1.109573e+00
1238,1238,1.112457e+00
1239,1239,1.115340e+00
1240,1240,1.118224e+00
1241,1241,1.121107e+00
1242,1242,1.123991e+00
1243,1243,1.126874e+00
1244,1244,1.129758e+00
1245,1245,1.132641e+00
1246,1246,1.135525e+00
1247,1247,1.138408e+00
1248,1248,1.141292e+00
1249,1249,1.144175e+00
1250,1250,1.002999e+00
1251,1251,1.005998e+00
1252,1252,1.008997e+00
1253,1253,1.011995e+00
1254,1254,1.014994e+00
1255,1255,1.017993e+00
1256,1256,1.020992e+00
1257,1257,1.023991e+00
1258,1258,1.026990e+00
1259,1259,1.029988e+00
1260,1260,1.032987e+00
1261,1261,1.035986e+00
1262,1262,1.038985e+00
1263,1263,1.041984e+00
1264,1264,1.044983e+00
1265,1265,1.047982e+00
1266,1266,1.050980e+00
1267,1267,1.053979e+00
1268,1268,1.056978e+00
1269,1269,1.059977e+00
1270,1270,1.062976e+00
1271,1271,1.065975e+00
1272,1272,1.068973e+00
1273,1273,1.071972e+00
1274,1274,1.074971e+00
1275,1275,1.077970e+00
1276,1276,1.080969e+00
1277,1277,1.083968e+00
1278,1278,1.086967e+00
1279,1279,1.089965e+00
1280,1280,1.092964e+00
1281,1281,1.095963e+00
1282,1282,1.098962e+00
1283,1283,1.101961e+00
1284,1284,1.104960e+00
1285,1285,1.107958e+00
1286,1286,1.110957e+00
1287,1287,1.113956e+00
1288,1288,1.116955e+00
1289,1289,1.119954e+00
1290,1290,1.122953e+00
1291,1291,1.125952e+00
1292,1292,1.128950e+00
1293,1293,1.131949e+00
1294,1294,1.134948e+00
1295,1295,1.137947e+00
1296,1296,1.140946e+00
1297,1297,1.143945e+00
1298,1298,1.146943e+00
1299,1299,1.149942e+00
1300,1300,1.003114e+00
1301,1301,1.006228e+00
1302,1302,1.009343e+00
1303,1303,1.012457e+00
1304,1304,1.015571e+00
1305,1305,1.018685e+00
1306,1306,1.021799e+00
1307,1307,1.024913e+00
1308,1308,1.028028e+00
1309,1309,1.031142e+00
1310,1310,1.034256e+00
1311,1311,1.037370e+00
1312,1312,1.040484e+00
1313,1313,1.043599e+00
1314,1314,1.046713e+00
1315,1315,1.049827e+00
1316,1316,1.052941e+00
1317,1317,1.056055e+00
1318,1318,1.059170e+00
1319,1319,1.062284e+00
1320,1320,1.065398e+00
1321,1321,1.068512e+00
1322,1322,1.071626e+00
1323,1323,1.074740e+00
1324,1324,1.077855e+00
1325,1325,1.080969e+00
1326,1326,1.084083e+00
1327,1327,1.087197e+00
1328,1328,1.090311e+00
1329,1329,1.093426e+00
1330,1330,1.096540e+00
1331,1331,1.099654e+00
1332,1332,1.102768e+00
1333,1333,1.105882e+00
1334,1334,1.108997e+00
1335,1335,1.112111e+00
1336,1336,1.115225e+00
1337,1337,1.118339e+00
1338,1338,1.121453e+00
1339,1339,1.124567e+00
1340,1340,1.127682e+00
1341,1341,1.130796e+00
1342,1342,1.133910e+00
1343,1343,1.137024e+00
1344,1344,1.140138e+00
1345,1345,1.143253e+00
1346,1346,1.146367e+00
1347,1347,1.149481e+00
1348,1348,1.152595e+00
1349,1349,1.155709e+00
1350,1350,1.003230e+00
1351,1351,1.006459e+00
1352,1352,1.009689e+00
1353,1353,1.012918e+00
1354,1354,1.016148e+00
1355,1355,1.019377e+00
1356,1356,1.022607e+00
1357,1357,1.025836e+00
1358,1358,1.029066e+00
1359,1359,1.032295e+00
1360,1360,1.035525e+00
1361,1361,1.038754e+00
1362,1362,1.041984e+00
1363,1363,1.045213e+00
1364,1364,1.048443e+00
1365,1365,1.051672e+00
1366,1366,1.054902e+00
1367,1367,1.058131e+00
1368,1368,1.061361e+00
1369,1369,1.064591e+00
1370,1370,1.067820e+00
1371,1371,1.071050e+00
1372,1372,1.074279e+00
1373,1373,1.077509e+00
1374,1374,1.080738e+00
1375,1375,1.083968e+00
1376,1376,1.087197e+00
1377,1377,1.090427e+00
1378,1378,1.093656e+00
1379,1379,1.096886e+00
1380,1380,1.100115e+00
1381,1381,1.103345e+00
1382,1382,1.106574e+00
1383,1383,1.109804e+00
1384,1384,1.113033e+00
1385,1385,1.116263e+00
1386,1386,1.119493e+00
1387,1387,1.122722e+00
1388,1388,1.125952e+00
1389,1389,1.129181e+00
1390,1390,1.132411e+00
1391,1391,1.135640e+00
1392,1392,1.138870e+00
1393,1393,1.142099e+00
1394,1394,1.145329e+00
1395,1395,1.148558e+00
1396,1396,1.151788e+00
1397,1397,1.155017e+00
1398,1398,1.158247e+00
1399,1399,1.161476e+00
1400,1400,1.003345e+00
1401,1401,1.006690e+00
1402,1402,1.010035e+00
1403,1403,1.013379e+00
1404,1404,1.016724e+00
1405,1405,1.020069e+00
1406,1406,1.023414e+00
1407,1407,1.026759e+00
1408,1408,1.030104e+00
1409,1409,1.033449e+00
1410,1410,1.036794e+00
1411,1411,1.040138e+00
1412,1412,1.043483e+00
1413,1413,1.046828e+00
1414,1414,1.050173e+00
1415,1415,1.053518e+00
1416,1416,1.056863e+00
1417,1417,1.060208e+00
1418,1418,1.063552e+00
1419,1419,1.066897e+00
1420,1420,1.070242e+00
1421,1421,1.073587e+00
1422,1422,1.076932e+00
1423,1423,1.080277e+00
1424,1424,1.083622e+00
1425,1425,1.086967e+00
1426,1426,1.090311e+00
1427,1427,1.093656e+00
1428,1428,1.097001e+00
1429,1429,1.100346e+00
1430,1430,1.103691e+00
1431,1431,1.107036e+00
1432,1432,1.110381e+00
1433,1433,1.113725e+00
1434,1434,1.117070e+00
1435,1435,1.120415e+00
1436,1436,1.123760e+00
1437,1437,1.127105e+00
1438,1438,1.130450e+00
1439,1439,1.133795e+00
1440,1440,1.137140e+00
1441,1441,1.140484e+00
1442,1442,1.143829e+00
1443,1443,1.147174e+00
1444,1444,1.150519e+00
1445,1445,1.153864e+00
1446,1446,1.157209e+00
1447,1447,1.160554e+00
1448,1448,1.163899e+00
1449,1449,1.167243e+00
1450,1450,1.003460e+00
1451,1451,1.006920e+00
1452,1452,1.010381e+00
1453,1453,1.013841e+00
1454,1454,1.017301e+00
1455,1455,1.020761e+00
1456,1456,1.024221e+00
1457,1457,1.027682e+00
1458,1458,1.031142e+00
1459,1459,1.034602e+00
1460,1460,1.038062e+00
1461,1461,1.041522e+00
1462,1462,1.044983e+00
1463,1463,1.048443e+00
1464,1464,1.051903e+00
1465,1465,1.055363e+00
1466,1466,1.058824e+00
1467,1467,1.062284e+00
1468,1468,1.065744e+00
1469,1469,1.069204e+00
1470,1470,1.072664e+00
1471,1471,1.076125e+00
1472,1472,1.079585e+00
1473,1473,1.083045e+00
1474,1474,1.086505e+00
1475,1475,1.089965e+00
1476,1476,1.093426e+00
1477,1477,1.096886e+00
1478,1478,1.100346e+00
1479,1479,1.103806e+00
1480,1480,1.107266e+00
1481,1481,1.110727e+00
1482,1482,1.114187e+00
1483,1483,1.117647e+00
1484,1484,1.121107e+00
1485,1485,1.124567e+00
1486,1486,1.128028e+00
1487,1487,1.131488e+00
1488,1488,1.134948e+00
1489,1489,1.138408e+00
1490,1490,1.141869e+00
1491,1491,1.145329e+00
1492,1492,1.148789e+00
1493,1493,1.152249e+00
1494,1494,1.155709e+00
1495,1495,1.159170e+00
1496,1496,1.162630e+00
1497,1497,1.166090e+00
1498,1498,1.169550e+00
1499,1499,1.173010e+00
1500,1500,1.003576e+00
1501,1501,1.007151e+00
1502,1502,1.010727e+00
1503,1503,1.014302e+00
1504,1504,1.017878e+00
1505,1505,1.021453e+00
1506,1506,1.025029e+00
1507,1507,1.028604e+00
1508,1508,1.032180e+00
1509,1509,1.035755e+00
1510,1510,1.039331e+00
1511,1511,1.042907e+00
1512,1512,1.046482e+00
1513,1513,1.050058e+00
1514,1514,1.053633e+00
1515,1515,1.057209e+00
1516,1516,1.060784e+00
1517,1517,1.064360e+00
1518,1518,1.067935e+00
1519,1519,1.071511e+00
1520,1520,1.075087e+00
1521,1521,1.078662e+00
1522,1522,1.082238e+00
1523,1523,1.085813e+00
1524,1524,1.089389e+00
1525,1525,1.092964e+00
1526,1526,1.096540e+00
1527,1527,1.100115e+00
1528,1528,1.103691e+00
1529,1529,1.107266e+00
1530,1530,1.110842e+00
1531,1531,1.114418e+00
1532,1532,1.117993e+00
1533,1533,1.121569e+00
1534,1534,1.125144e+00
1535,1535,1.128720e+00
1536,1536,1.132295e+00
1537,1537,1.135871e+00
1538,1538,1.139446e+00
1539,1539,1.143022e+00
1540,1540,1.146597e+00
1541,1541,1.150173e+00
1542,1542,1.153749e+00
1543,1543,1.157324e+00
1544,1544,1.160900e+00
1545,1545,1.164475e+00
1546,1546,1.168051e+00
1547,1547,1.171626e+00
1548,1548,1.175202e+00
1549,1549,1.178777e+00
1550,1550,1.003691e+00
1551,1551,1.007382e+00
1552,1552,1.011073e+00
1553,1553,1.014764e+00
1554,1554,1.018454e+00
1555,1555,1.022145e+00
1556,1556,1.025836e+00
1557,1557,1.029527e+00
1558,1558,1.033218e+00
1559,1559,1.036909e+00
1560,1560,1.040600e+00
1561,1561,1.044291e+00
1562,1562,1.047982e+00
1563,1563,1.051672e+00
1564,1564,1.055363e+00
1565,1565,1.059054e+00
1566,1566,1.062745e+00
1567,1567,1.066436e+00
1568,1568,1.070127e+00
1569,1569,1.073818e+00
1570,1570,1.077509e+00
1571,1571,1.081200e+00
1572,1572,1.084890e+00
1573,1573,1.088581e+00
1574,1574,1.092272e+00
1575,1575,1.095963e+00
1576,1576,1.099654e+00
1577,1577,1.103345e+00
1578,1578,1.107036e+00
1579,1579,1.110727e+00
1580,1580,1.114418e+00
1581,1581,1.118108e+00
1582,1582,1.121799e+00
1583,1583,1.125490e+00
1584,1584,1.129181e+00
1585,1585,1.132872e+00
1586,1586,1.136563e+00
1587,1587,1.140254e+00
1588,1588,1.143945e+00
1589,1589,1.147636e+00
1590,1590,1.151326e+00
1591,1591,1.155017e+00
1592,1592,1.158708e+00
1593,1593,1.162399e+00
1594,1594,1.166090e+00
1595,1595,1.169781e+00
1596,1596,1.173472e+00
1597,1597,1.177163e+00
1598,1598,1.180854e+00
1599,1599,1.184544e+00
1600,1600,1.003806e+00
1601,1601,1.007612e+00
1602,1602,1.011419e+00
1603,1603,1.015225e+00
1604,1604,1.019031e+00
1605,1605,1.022837e+00
1606,1606,1.026644e+00
1607,1607,1.030450e+00
1608,1608,1.034256e+00
1609,1609,1.038062e+00
1610,1610,1.041869e+00
1611,1611,1.045675e+00
1612,1612,1.049481e+00
1613,1613,1.053287e+00
1614,1614,1.057093e+00
1615,1615,1.060900e+00
1616,1616,1.064706e+00
1617,1617,1.068512e+00
1618,1618,1.072318e+00
1619,1619,1.076125e+00
1620,1620,1.079931e+00
1621,1621,1.083737e+00
1622,1622,1.087543e+00
1623,1623,1.091349e+00
1624,1624,1.095156e+00
1625,1625,1.098962e+00
1626,1626,1.102768e+00
1627,1627,1.106574e+00
1628,1628,1.110381e+00
1629,1629,1.114187e+00
1630,1630,1.117993e+00
1631,1631,1.121799e+00
1632,1632,1.125606e+00
1633,1633,1.129412e+00
1634,1634,1.133218e+00
1635,1635,1.137024e+00
1636,1636,1.140830e+00
1637,1637,1.144637e+00
1638,1638,1.148443e+00
1639,1639,1.152249e+00
1640,1640,1.156055e+00
1641,1641,1.159862e+00
1642,1642,1.163668e+00
1643,1643,1.167474e+00
1644,1644,1.171280e+00
1645,1645,1.175087e+00
1646,1646,1.178893e+00
1647,1647,1.182699e+00
1648,1648,1.186505e+00
1649,1649,1.190311e+00
1650,1650,1.003922e+00
1651,1651,1.007843e+00
1652,1652,1.011765e+00
1653,1653,1.015686e+00
1654,1654,1.019608e+00
1655,1655,1.023529e+00
1656,1656,1.027451e+00
1657,1657,1.031373e+00
1658,1658,1.035294e+00
1659,1659,1.039216e+00
1660,1660,1.043137e+00
1661,1661,1.047059e+00
1662,1662,1.050980e+00
1663,1663,1.054902e+00
1664,1664,1.058824e+00
1665,1665,1.062745e+00
1666,1666,1.066667e+00
1667,1667,1.070588e+00
1668,1668,1.074510e+00
1669,1669,1.078431e+00
1670,1670,1.082353e+00
1671,1671,1.086275e+00
1672,1672,1.090196e+00
1673,1673,1.094118e+00
1674,1674,1.098039e+00
1675,1675,1.101961e+00
1676,1676,1.105882e+00
1677,1677,1.109804e+00
1678,1678,1.113725e+00
1679,1679,1.117647e+00
1680,1680,1.121569e+00
1681,1681,1.125490e+00
1682,1682,1.129412e+00
1683,1683,1.133333e+00
1684,1684,1.137255e+00
1685,1685,1.141176e+00
1686,1686,1.145098e+00
1687,1687,1.149020e+00
1688,1688,1.152941e+00
1689,1689,1.156863e+00
1690,1690,1.160784e+00
1691,1691,1.164706e+00
1692,1692,1.168627e+00
1693,1693,1.172549e+00
1694,1694,1.176471e+00
1695,1695,1.180392e+00
1696,1696,1.184314e+00
1697,1697,1.188235e+00
1698,1698,1.192157e+00
1699,1699,1.196078e+00
1700,1700,1.004037e+00
1701,1701,1.008074e+00
1702,1702,1.012111e+00
1703,1703,1.016148e+00
1704,1704,1.020185e+00
1705,1705,1.024221e+00
1706,1706,1.028258e+00
1707,1707,1.032295e+00
1708,1708,1.036332e+00
1709,1709,1.040369e+00
1710,1710,1.044406e+00
1711,1711,1.048443e+00
1712,1712,1.052480e+00
1713,1713,1.056517e+00
1714,1714,1.060554e+00
1715,1715,1.064591e+00
1716,1716,1.068627e+00
1717,1717,1.072664e+00
1718,1718,1.076701e+00
1719,1719,1.080738e+00
1720,1720,1.084775e+00
1721,1721,1.088812e+00
1722,1722,1.092849e+00
1723,1723,1.096886e+00
1724,1724,1.100923e+00
1725,1725,1.104960e+00
1726,1726,1.108997e+00
1727,1727,1.113033e+00
1728,1728,1.117070e+00
1729,1729,1.121107e+00
1730,1730,1.125144e+00
1731,1731,1.129181e+00
1732,1732,1.133218e+00
1733,1733,1.137255e+00
1734,1734,1.141292e+00
1735,1735,1.145329e+00
1736,1736,1.149366e+00
1737,1737,1.153403e+00
1738,1738,1.157439e+00
1739,1739,1.161476e+00
1740,1740,1.165513e+00
1741,1741,1.169550e+00
1742,1742,1.173587e+00
1743,1743,1.177624e+00
1744,1744,1.181661e+00
1745,1745,1.185698e+00
1746,1746,1.189735e+00
1747,1747,1.193772e+00
1748,1748,1.197809e+00
1749,1749,1.201845e+00
1750,1750,1.004152e+00
1751,1751,1.008304e+00
1752,1752,1.012457e+00
1753,1753,1.016609e+00
1754,1754,1.020761e+00
1755,1755,1.024913e+00
1756,1756,1.029066e+00
1757,1757,1.033218e+00
1758,1758,1.037370e+00
1759,1759,1.041522e+00
1760,1760,1.045675e+00
1761,1761,1.049827e+00
1762,1762,1.053979e+00
1763,1763,1.058131e+00
1764,1764,1.062284e+00
1765,1765,1.066436e+00
1766,1766,1.070588e+00
1767,1767,1.074740e+00
1768,1768,1.078893e+00
1769,1769,1.083045e+00
1770,1770,1.087197e+00
1771,1771,1.091349e+00
1772,1772,1.095502e+00
1773,1773,1.099654e+00
1774,1774,1.103806e+00
1775,1775,1.107958e+00
1776,1776,1.112111e+00
1777,1777,1.116263e+00
1778,1778,1.120415e+00
1779,1779,1.124567e+00
1780,1780,1.128720e+00
1781,1781,1.132872e+00
1782,1782,1.137024e+00
1783,1783,1.141176e+00
1784,1784,1.145329e+00
1785,1785,1.149481e+00
1786,1786,1.153633e+00
1787,1787,1.157785e+00
1788,1788,1.161938e+00
1789,1789,1.166090e+00
1790,1790,1.170242e+00
1791,1791,1.174394e+00
1792,1792,1.178547e+00
1793,1793,1.182699e+00
1794,1794,1.186851e+00
1795,1795,1.191003e+00
1796,1796,1.195156e+00
1797,1797,1.199308e+00
1798,1798,1.203460e+00
1799,1799,1.207612e+00
1800,1800,1.004268e+00
1801,1801,1.008535e+00
1802,1802,1.012803e+00
1803,1803,1.017070e+00
1804,1804,1.021338e+00
1805,1805,1.025606e+00
1806,1806,1.029873e+00
1807,1807,1.034141e+00
1808,1808,1.038408e+00
1809,1809,1.042676e+00
1810,1810,1.046943e+00
1811,1811,1.051211e+00
1812,1812,1.055479e+00
1813,1813,1.059746e+00
1814,1814,1.064014e+00
1815,1815,1.068281e+00
1816,1816,1.072549e+00
1817,1817,1.076817e+00
1818,1818,1.081084e+00
1819,1819,1.085352e+00
1820,1820,1.089619e+00
1821,1821,1.093887e+00
1822,1822,1.098155e+00
1823,1823,1.102422e+00
1824,1824,1.106690e+00
1825,1825,1.110957e+00
1826,1826,1.115225e+00
1827,1827,1.119493e+00
1828,1828,1.123760e+00
1829,1829,1.128028e+00
1830,1830,1.132295e+00
1831,1831,1.136563e+00
1832,1832,1.140830e+00
1833,1833,1.145098e+00
1834,1834,1.149366e+00
1835,1835,1.153633e+00
1836,1836,1.157901e+00
1837,1837,1.162168e+00
1838,1838,1.166436e+00
1839,1839,1.170704e+00
1840,1840,1.174971e+00
1841,1841,1.179239e+00
1842,1842,1.183506e+00
1843,1843,1.187774e+00
1844,1844,1.192042e+00
1845,1845,1.196309e+00
1846,1846,1.200577e+00
1847,1847,1.204844e+00
1848,1848,1.209112e+00
1849,1849,1.213379e+00
1850,1850,1.004383e+00
1851,1851,1.008766e+00
1852,1852,1.013149e+00
1853,1853,1.017532e+00
1854,1854,1.021915e+00
1855,1855,1.026298e+00
1856,1856,1.030681e+00
1857,1857,1.035063e+00
1858,1858,1.039446e+00
1859,1859,1.043829e+00
1860,1860,1.048212e+00
1861,1861,1.052595e+00
1862,1862,1.056978e+00
1863,1863,1.061361e+00
1864,1864,1.065744e+00
1865,1865,1.070127e+00
1866,1866,1.074510e+00
1867,1867,1.078893e+00
1868,1868,1.083276e+00
1869,1869,1.087659e+00
1870,1870,1.092042e+00
1871,1871,1.096424e+00
1872,1872,1.100807e+00
1873,1873,1.105190e+00
1874,1874,1.109573e+00
1875,1875,1.113956e+00
1876,1876,1.118339e+00
1877,1877,1.122722e+00
1878,1878,1.127105e+00
1879,1879,1.131488e+00
1880,1880,1.135871e+00
1881,1881,1.140254e+00
1882,1882,1.144637e+00
1883,1883,1.149020e+00
1884,1884,1.153403e+00
1885,1885,1.157785e+00
1886,1886,1.162168e+00
1887,1887,1.166551e+00
1888,1888,1.170934e+00
1889,1889,1.175317e+00
1890,1890,1.179700e+00
1891,1891,1.184083e+00
1892,1892,1.188466e+00
1893,1893,1.192849e+00
1894,1894,1.197232e+00
1895,1895,1.201615e+00
1896,1896,1.205998e+00
1897,1897,1.210381e+00
1898,1898,1.214764e+00
1899,1899,1.219146e+00
1900,1900,1.004498e+00
1901,1901,1.008997e+00
1902,1902,1.013495e+00
1903,1903,1.017993e+00
1904,1904,1.022491e+00
1905,1905,1.026990e+00
1906,1906,1.031488e+00
1907,1907,1.035986e+00
1908,1908,1.040484e+00
1909,1909,1.044983e+00
1910,1910,1.049481e+00
1911,1911,1.053979e+00
1912,1912,1.058478e+00
1913,1913,1.062976e+00
1914,1914,1.067474e+00
1915,1915,1.071972e+00
1916,1916,1.076471e+00
1917,1917,1.080969e+00
1918,1918,1.085467e+00
1919,1919,1.089965e+00
1920,1920,1.094464e+00
1921,1921,1.098962e+00
1922,1922,1.103460e+00
1923,1923,1.107958e+00
1924,1924,1.112457e+00
1925,1925,1.116955e+00
1926,1926,1.121453e+00
1927,1927,1.125952e+00
1928,1928,1.130450e+00
1929,1929,1.134948e+00
1930,1930,1.139446e+00
1931,1931,1.143945e+00
1932,1932,1.148443e+00
1933,1933,1.152941e+00
1934,1934,1.157439e+00
1935,1935,1.161938e+00
1936,1936,1.166436e+00
1937,1937,1.170934e+00
1938,1938,1.175433e+00
1939,1939,1.179931e+00
1940,1940,1.184429e+00
1941,1941,1.188927e+00
1942,1942,1.193426e+00
1943,1943,1.197924e+00
1944,1944,1.202422e+00
1945,1945,1.206920e+00
1946,1946,1.211419e+00
1947,1947,1.215917e+00
1948,1948,1.220415e+00
1949,1949,1.224913e+00
1950,1950,1.004614e+00
1951,1951,1.009227e+00
1952,1952,1.013841e+00
1953,1953,1.018454e+00
1954,1954,1.023068e+00
1955,1955,1.027682e+00
1956,1956,1.032295e+00
1957,1957,1.036909e+00
1958,1958,1.041522e+00
1959,1959,1.046136e+00
1960,1960,1.050750e+00
1961,1961,1.055363e+00
1962,1962,1.059977e+00
1963,1963,1.064591e+00
1964,1964,1.069204e+00
1965,1965,1.073818e+00
1966,1966,1.078431e+00
1967,1967,1.083045e+00
1968,1968,1.087659e+00
1969,1969,1.092272e+00
1970,1970,1.096886e+00
1971,1971,1.101499e+00
1972,1972,1.106113e+00
1973,1973,1.110727e+00
1974,1974,1.115340e+00
1975,1975,1.119954e+00
1976,1976,1.124567e+00
1977,1977,1.129181e+00
1978,1978,1.133795e+00
1979,1979,1.138408e+00
1980,1980,1.143022e+00
1981,1981,1.147636e+00
1982,1982,1.152249e+00
1983,1983,1.156863e+00
1984,1984,1.161476e+00
1985,1985,1.166090e+00
1986,1986,1.170704e+00
1987,1987,1.175317e+00
1988,1988,1.179931e+00
1989,1989,1.184544e+00
1990,1990,1.189158e+00
1991,1991,1.193772e+00
1992,1992,1.198385e+00
1993,1993,1.202999e+00
1994,1994,1.207612e+00
1995,1995,1.212226e+00
1996,1996,1.216840e+00
1997,1997,1.221453e+00
1998,1998,1.226067e+00
1999,1999,1.230681e+00
2000,2000,1.004729e+00
2001,2001,1.009458e+00
2002,2002,1.014187e+00
2003,2003,1.018916e+00
2004,2004,1.023645e+00
2005,2005,1.028374e+00
2006,2006,1.033103e+00
2007,2007,1.037832e+00
2008,2008,1.042561e+00
2009,2009,1.047290e+00
2010,2010,1.052018e+00
2011,2011,1.056747e+00
2012,2012,1.061476e+00
2013,2013,1.066205e+00
2014,2014,1.070934e+00
2015,2015,1.075663e+00
2016,2016,1.080392e+00
2017,2017,1.085121e+00
2018,2018,1.089850e+00
2019,2019,1.094579e+00
2020,2020,1.099308e+00
2021,2021,1.104037e+00
2022,2022,1.108766e+00
2023,2023,1.113495e+00
2024,2024,1.118224e+00
2025,2025,1.122953e+00
2026,2026,1.127682e+00
2027,2027,1.132411e+00
2028,2028,1.137140e+00
2029,2029,1.141869e+00
2030,2030,1.146597e+00
2031,2031,1.151326e+00
2032,2032,1.156055e+00
2033,2033,1.160784e+00
2034,2034,1.165513e+00
2035,2035,1.170242e+00
2036,2036,1.174971e+00
2037,2037,1.179700e+00
2038,2038,1.184429e+00
2039,2039,1.189158e+00
2040,2040,1.193887e+00
2041,2041,1.198616e+00
2042,2042,1.203345e+00
2043,2043,1.208074e+00
2044,2044,1.212803e+00
2045,2045,1.217532e+00
2046,2046,1.222261e+00
2047,2047,1.226990e+00
2048,2048,1.231719e+00
2049,2049,1.236448e+00
2050,2050,1.004844e+00
2051,2051,1.009689e+00
2052,2052,1.014533e+00
2053,2053,1.019377e+00
2054,2054,1.024221e+00
2055,2055,1.029066e+00
2056,2056,1.033910e+00
2057,2057,1.038754e+00
2058,2058,1.043599e+00
2059,2059,1.048443e+00
2060,2060,1.053287e+00
2061,2061,1.058131e+00
2062,2062,1.062976e+00
2063,2063,1.067820e+00
2064,2064,1.072664e+00
2065,2065,1.077509e+00
2066,2066,1.082353e+00
2067,2067,1.087197e+00
2068,2068,1.092042e+00
2069,2069,1.096886e+00
2070,2070,1.101730e+00
2071,2071,1.106574e+00
2072,2072,1.111419e+00
2073,2073,1.116263e+00
2074,2074,1.121107e+00
2075,2075,1.125952e+00
2076,2076,1.130796e+00
2077,2077,1.135640e+00
2078,2078,1.140484e+00
2079,2079,1.145329e+00
2080,2080,1.150173e+00
2081,2081,1.155017e+00
2082,2082,1.159862e+00
2083,2083,1.164706e+00
2084,2084,1.169550e+00
2085,2085,1.174394e+00
2086,2086,1.179239e+00
2087,2087,1.184083e+00
2088,2088,1.188927e+00
2089,2089,1.193772e+00
2090,2090,1.198616e+00
2091,2091,1.203460e+00
2092,2092,1.208304e+00
2093,2093,1.213149e+00
2094,2094,1.217993e+00
2095,2095,1.222837e+00
2096,2096,1.227682e+00
2097,2097,1.232526e+00
2098,2098,1.237370e+00
2099,2099,1.242215e+00
2100,2100,1.004960e+00
2101,2101,1.009919e+00
2102,2102,1.014879e+00
2103,2103,1.019839e+00
2104,2104,1.024798e+00
2105,2105,1.029758e+00
2106,2106,1.034717e+00
2107,2107,1.039677e+00
2108,2108,1.044637e+00
2109,2109,1.049596e+00
2110,2110,1.054556e+00
2111,2111,1.059516e+00
2112,2112,1.064475e+00
2113,2113,1.069435e+00
2114,2114,1.074394e+00
2115,2115,1.079354e+00
2116,2116,1.084314e+00
2117,2117,1.089273e+00
2118,2118,1.094233e+00
2119,2119,1.099193e+00
2120,2120,1.104152e+00
2121,2121,1.109112e+00
2122,2122,1.114072e+00
2123,2123,1.119031e+00
2124,2124,1.123991e+00
2125,2125,1.128950e+00
2126,2126,1.133910e+00
2127,2127,1.138870e+00
2128,2128,1.143829e+00
2129,2129,1.148789e+00
2130,2130,1.153749e+00
2131,2131,1.158708e+00
2132,2132,1.163668e+00
2133,2133,1.168627e+00
2134,2134,1.173587e+00
2135,2135,1.178547e+00
2136,2136,1.183506e+00
2137,2137,1.188466e+00
2138,2138,1.193426e+00
